序号,次密接者ID,次密接日期,次密接场所ID,密接者ID
1069,92142,2022-10-07 19:11:50,331,69051
1070,89684,2022-10-07 18:25:50,331,69051
1071,96923,2022-10-07 18:26:50,331,84329
1072,64628,2022-10-07 17:58:50,331,84329
1073,41453,2022-10-07 17:58:50,331,84329
1074,88760,2022-11-12 23:00:54,422,94289
1075,13195,2022-11-12 23:23:54,422,94289
1076,87551,2022-11-12 23:06:54,422,94289
1077,88153,2022-11-12 23:45:54,422,58756
1078,83419,2022-11-13 00:01:54,422,58756
1079,18716,2022-10-15 23:47:06,631,87421
1080,21398,2022-10-15 23:30:06,631,87421
1081,23754,2022-10-15 23:37:06,631,3311
1082,19200,2022-11-20 17:45:22,1393,86958
1083,85365,2022-11-20 17:24:22,1393,86958
1084,43898,2022-11-20 17:20:22,1393,86958
1085,10795,2022-11-20 17:03:22,1393,40385
1086,29518,2022-11-20 17:15:22,1393,40385
1087,48746,2022-11-20 17:30:22,1393,99538
1088,11737,2022-11-20 17:11:22,1393,99538
1089,65701,2022-11-20 16:56:22,1393,7342
1090,26800,2022-11-20 16:50:22,1393,7342
1091,22488,2022-11-17 07:58:15,2804,27292
1092,21326,2022-11-17 07:22:15,2804,27292
1093,46978,2022-11-17 07:58:15,2804,27292
1094,66875,2022-11-17 07:57:15,2804,65041
1095,7795,2022-11-17 08:06:15,2804,65041
1096,70676,2022-11-17 08:38:15,2804,65041
1097,73867,2022-11-17 07:38:15,2804,48490
1098,24022,2022-11-17 07:49:15,2804,48490
1099,45044,2022-11-17 07:23:15,2804,48490
1100,2237,2022-10-28 21:02:23,220,22303
1101,43294,2022-10-28 21:40:23,220,22303
1102,97194,2022-10-28 20:37:23,220,45169
1103,65380,2022-10-28 20:49:23,220,45169
1104,97624,2022-10-28 21:04:23,220,63721
1105,376,2022-11-04 08:53:31,352,35465
1106,32620,2022-11-04 08:18:31,352,44573
1107,30602,2022-11-04 08:05:31,352,44573
1108,28296,2022-10-06 15:39:55,532,52866
1109,85348,2022-10-06 16:36:55,532,45761
1110,42323,2022-11-03 19:11:22,2574,12217
1111,76948,2022-11-03 19:03:22,2574,12217
1112,32039,2022-11-03 19:28:22,2574,12217
1113,34334,2022-11-03 20:33:22,2574,37956
1114,68079,2022-11-03 20:37:22,2574,37956
1115,75336,2022-11-01 22:29:51,2608,1990
1116,66493,2022-11-01 23:38:51,2608,10670
1117,40069,2022-11-01 22:54:51,2608,10670
1118,24334,2022-11-01 22:51:51,2608,10670
1119,27600,2022-11-01 22:55:51,2608,78923
1120,90518,2022-11-01 22:53:51,2608,78923
1121,21787,2022-11-01 23:06:51,2608,5
1122,55007,2022-10-21 13:55:10,2115,54175
1123,47974,2022-10-21 13:44:10,2115,54175
1124,59567,2022-10-21 13:20:10,2115,62791
1125,38315,2022-10-21 13:54:10,2115,62791
1126,2898,2022-10-21 14:11:10,2115,62791
1127,76553,2022-10-21 12:53:10,2115,75508
1128,965,2022-10-21 13:06:10,2115,75508
1129,45582,2022-10-21 13:38:10,2115,75508
1130,86238,2022-10-21 12:54:10,2115,51115
1131,65677,2022-10-21 13:35:10,2115,51115
1132,53555,2022-10-21 13:28:10,2115,51115
1133,5217,2022-11-04 13:42:50,1294,11652
1134,25894,2022-11-04 13:16:50,1294,32733
1135,93032,2022-11-04 13:39:50,1294,32733
1136,74315,2022-11-04 13:47:50,1294,32733
1137,54130,2022-11-04 13:25:50,1294,58937
1138,98963,2022-11-04 13:51:50,1294,58937
1139,50662,2022-10-18 10:04:35,573,38258
1140,71653,2022-10-18 09:37:35,573,38258
1141,95561,2022-10-18 10:15:35,573,38258
1142,52740,2022-10-18 09:52:35,573,77107
1143,58308,2022-10-18 09:45:35,573,77107
1144,93022,2022-10-28 23:07:09,1338,13518
1145,9570,2022-10-28 22:39:09,1338,13518
1146,32777,2022-10-28 22:53:09,1338,13518
1147,30234,2022-10-28 22:47:09,1338,94459
1148,7235,2022-10-28 22:30:09,1338,94459
1149,11357,2022-10-28 22:59:09,1338,94459
1150,22471,2022-11-25 19:35:07,2068,65350
1151,36259,2022-11-25 19:38:07,2068,65350
1152,8363,2022-11-25 20:56:07,2068,61695
1153,7708,2022-11-25 20:38:07,2068,61695
1154,2791,2022-11-25 20:52:07,2068,61695
1155,29250,2022-11-25 20:32:07,2068,4417
1156,11590,2022-11-25 20:43:07,2068,4417
1157,32244,2022-11-25 20:04:07,2068,4417
1158,71803,2022-11-17 22:30:27,2417,14569
1159,84594,2022-11-17 22:53:27,2417,16359
1160,71204,2022-11-17 22:56:27,2417,16359
1161,73002,2022-11-17 23:20:27,2417,16359
1162,11480,2022-11-17 23:18:27,2417,47405
1163,29269,2022-10-30 09:55:37,1006,91786
1164,67800,2022-10-30 09:46:37,1006,28602
1165,66947,2022-10-30 10:14:37,1006,28602
1166,6739,2022-10-30 09:48:37,1006,28602
1167,11398,2022-10-30 09:05:37,1006,85821
1168,32376,2022-10-30 09:45:37,1006,26860
1169,31989,2022-11-22 20:07:17,1088,42099
1170,8090,2022-11-22 20:52:17,1088,24150
1171,50861,2022-11-22 20:02:17,1088,89105
1172,2575,2022-11-22 19:59:17,1088,89105
1173,37303,2022-11-22 20:11:17,1088,51545
1174,8658,2022-11-22 20:44:17,1088,51545
1175,37007,2022-10-01 21:15:40,2059,59896
1176,27127,2022-10-01 20:52:40,2059,59896
1177,15385,2022-10-01 20:49:40,2059,59896
1178,87446,2022-10-01 20:29:40,2059,9005
1179,21765,2022-10-01 21:17:40,2059,23306
1180,14887,2022-10-01 21:32:40,2059,23306
1181,60218,2022-10-01 21:23:40,2059,23306
1182,99542,2022-10-01 21:13:40,2059,94152
1183,50255,2022-10-01 20:46:40,2059,94152
1184,87028,2022-10-01 21:06:40,2059,94152
1185,72889,2022-11-28 17:23:10,1751,68806
1186,90158,2022-11-28 17:26:10,1751,68806
1187,87884,2022-11-28 17:13:10,1751,13354
1188,83758,2022-11-28 16:36:10,1751,13354
1189,37069,2022-11-28 17:06:10,1751,68991
1190,63559,2022-11-03 10:00:28,257,70638
1191,52422,2022-11-03 09:49:28,257,70638
1192,55521,2022-11-03 09:28:28,257,70638
1193,65504,2022-11-03 09:11:28,257,66414
1194,81848,2022-11-13 23:05:41,250,84309
1195,32802,2022-11-13 22:44:41,250,84309
1196,7023,2022-11-13 22:30:41,250,84309
1197,12020,2022-11-13 22:14:41,250,26498
1198,8176,2022-10-20 14:18:53,1372,74320
1199,2854,2022-10-20 13:48:53,1372,12177
1200,78396,2022-10-20 13:31:53,1372,12177
1201,20226,2022-10-20 14:16:53,1372,12177
1202,28750,2022-11-27 21:44:30,1795,83454
1203,58945,2022-11-27 21:07:30,1795,67706
1204,11763,2022-10-11 22:18:41,407,24089
1205,83252,2022-10-11 22:20:41,407,44840
1206,51246,2022-10-11 22:06:41,407,44840
1207,66994,2022-10-11 23:08:41,407,57665
1208,34468,2022-10-11 23:17:41,407,57665
1209,70023,2022-11-18 10:29:50,1218,80809
1210,22826,2022-11-18 11:04:50,1218,80809
1211,65123,2022-11-18 11:10:50,1218,80809
1212,26002,2022-11-18 10:28:50,1218,21455
1213,53795,2022-11-18 10:47:50,1218,21455
1214,67672,2022-11-18 10:32:50,1218,21455
1215,97696,2022-11-18 10:58:50,1218,40455
1216,80998,2022-11-18 10:31:50,1218,40455
1217,71577,2022-11-18 11:04:50,1218,40455
1218,23709,2022-11-17 11:54:57,272,38625
1219,71385,2022-11-17 11:34:57,272,60406
1220,75436,2022-11-17 10:42:57,272,71809
1221,3580,2022-11-17 10:58:57,272,71809
1222,80220,2022-11-17 10:56:57,272,71809
1223,17091,2022-11-15 12:17:52,1843,56836
1224,1189,2022-11-15 12:50:52,1843,56836
1225,85531,2022-11-15 12:20:52,1843,75937
1226,79249,2022-11-15 13:01:52,1843,75937
1227,79450,2022-11-04 08:44:41,2125,40809
1228,99070,2022-11-04 09:01:41,2125,40809
1229,17688,2022-11-04 08:51:41,2125,40809
1230,3910,2022-11-04 09:10:41,2125,40757
1231,68299,2022-11-04 09:47:41,2125,40757
1232,88689,2022-11-04 09:41:41,2125,40757
1233,99198,2022-11-04 09:34:41,2125,30460
1234,6498,2022-11-28 15:18:55,1737,5947
1235,39068,2022-11-28 14:39:55,1737,71988
1236,84295,2022-11-28 14:45:55,1737,71988
1237,67617,2022-11-28 15:07:55,1737,52930
1238,49142,2022-10-25 07:30:19,1367,80719
1239,58062,2022-10-25 07:17:19,1367,80719
1240,97555,2022-10-25 07:11:19,1367,80719
1241,35444,2022-10-25 07:18:19,1367,47809
1242,52070,2022-10-25 06:44:19,1367,47809
1243,5243,2022-10-25 07:36:19,1367,47809
1244,66850,2022-10-24 16:33:53,224,56059
1245,88436,2022-10-24 16:14:53,224,56059
1246,7384,2022-10-24 16:37:53,224,56059
1247,38811,2022-10-24 16:25:53,224,95689
1248,16488,2022-10-24 15:53:53,224,95689
1249,78052,2022-10-24 15:29:53,224,95275
1250,37764,2022-10-24 15:57:53,224,95275
1251,48510,2022-10-24 16:08:53,224,95275
1252,28646,2022-10-24 15:47:53,224,12418
1253,61747,2022-10-24 16:09:53,224,12418
1254,73095,2022-10-24 16:17:53,224,12418
1255,1547,2022-10-01 21:23:11,623,68430
1256,93068,2022-10-01 21:00:11,623,2246
1257,60338,2022-10-01 21:32:11,623,2246
1258,37440,2022-10-01 21:32:11,623,2246
1259,68487,2022-10-01 21:52:11,623,58955
1260,58329,2022-10-01 21:28:11,623,58955
1261,1337,2022-10-17 15:30:40,392,54836
1262,49029,2022-10-17 15:44:40,392,54836
1263,95851,2022-10-17 15:33:40,392,54836
1264,11442,2022-10-17 15:45:40,392,16172
1265,75898,2022-10-17 16:23:40,392,59236
1266,1078,2022-10-17 15:53:40,392,46110
1267,23472,2022-10-17 15:56:40,392,46110
1268,47106,2022-10-17 16:00:40,392,46110
1269,79971,2022-10-23 12:49:04,1889,59186
1270,51358,2022-10-23 12:58:04,1889,59186
1271,51506,2022-10-23 13:03:04,1889,59186
1272,27703,2022-10-23 12:50:04,1889,6092
1273,94501,2022-11-29 10:45:28,1289,35585
1274,26803,2022-11-29 12:26:28,1289,53271
1275,70741,2022-11-29 12:15:28,1289,53271
1276,83943,2022-11-29 11:34:28,1289,89414
1277,24272,2022-11-29 11:45:28,1289,89414
1278,43383,2022-11-29 11:36:28,1289,89414
1279,74082,2022-11-01 09:58:32,1413,10806
1280,27117,2022-11-01 09:48:32,1413,10806
1281,35747,2022-11-01 09:33:32,1413,59630
1282,15569,2022-11-01 09:46:32,1413,63396
1283,28078,2022-10-17 12:02:22,483,64637
1284,60967,2022-10-17 12:18:22,483,51616
1285,41988,2022-10-17 11:37:22,483,51616
1286,34992,2022-10-17 12:08:22,483,51616
1287,24530,2022-10-17 11:26:22,483,86041
1288,49347,2022-10-17 10:52:22,483,86041
1289,51734,2022-10-04 08:39:34,2274,8941
1290,45441,2022-10-04 08:45:34,2274,8941
1291,59899,2022-10-04 09:35:34,2274,86676
1292,29065,2022-10-04 08:31:34,2274,83216
1293,53968,2022-10-04 08:48:34,2274,83216
1294,68647,2022-10-03 07:43:25,2851,16227
1295,65986,2022-10-03 06:58:25,2851,13565
1296,42890,2022-10-03 07:56:25,2851,83662
1297,20345,2022-10-03 07:10:25,2851,83662
1298,55286,2022-10-03 07:29:25,2851,83662
1299,83937,2022-10-14 13:24:08,2451,98340
1300,71220,2022-10-14 13:22:08,2451,98340
1301,47470,2022-10-14 14:27:08,2451,45415
1302,24601,2022-10-14 13:30:08,2451,45415
1303,1988,2022-10-14 14:21:08,2451,45415
1304,71868,2022-11-18 14:18:06,2438,75556
1305,68716,2022-11-18 14:01:06,2438,75556
1306,99736,2022-11-18 13:12:06,2438,88885
1307,3996,2022-11-05 17:57:41,2588,85665
1308,89966,2022-11-05 18:14:41,2588,85665
1309,51114,2022-11-05 17:53:41,2588,84791
1310,88566,2022-11-05 17:32:41,2588,84791
1311,92985,2022-11-05 17:49:41,2588,84791
1312,77349,2022-11-05 18:05:41,2588,27063
1313,7368,2022-11-05 18:22:41,2588,27063
1314,61226,2022-11-05 17:43:41,2588,27456
1315,56201,2022-11-05 17:43:41,2588,27456
1316,85455,2022-11-05 17:13:41,2588,27456
1317,29397,2022-11-04 12:42:03,1317,94193
1318,13173,2022-11-04 12:25:03,1317,94193
1319,42698,2022-11-04 13:02:03,1317,94193
1320,38196,2022-11-04 12:14:03,1317,17664
1321,43242,2022-11-04 12:27:03,1317,17664
1322,7130,2022-11-04 12:59:03,1317,72957
1323,37412,2022-11-04 12:33:03,1317,72957
1324,28483,2022-11-04 12:56:03,1317,72957
1325,85772,2022-10-11 14:34:44,2245,10381
1326,40173,2022-10-11 14:27:44,2245,16643
1327,76807,2022-10-11 15:08:44,2245,62751
1328,63198,2022-10-11 15:04:44,2245,62751
1329,21600,2022-10-11 13:55:44,2245,38354
1330,49191,2022-10-11 14:16:44,2245,38354
1331,27695,2022-10-11 14:28:44,2245,38354
1332,4973,2022-11-10 12:21:20,71,59953
1333,38242,2022-11-10 11:31:20,71,56069
1334,18514,2022-11-10 11:44:20,71,56069
1335,88506,2022-11-10 11:30:20,71,94051
1336,99704,2022-11-10 11:19:20,71,94051
1337,15862,2022-11-10 11:31:20,71,94051
1338,38875,2022-11-29 07:04:51,439,23559
1339,52655,2022-11-29 07:25:51,439,3122
1340,81752,2022-10-16 15:19:08,2146,77233
1341,84799,2022-10-16 15:21:08,2146,77233
1342,52734,2022-10-16 15:03:08,2146,77233
1343,72145,2022-10-16 15:17:08,2146,31605
1344,30952,2022-10-16 15:09:08,2146,31605
1345,91975,2022-10-16 14:59:08,2146,16217
1346,99816,2022-10-16 14:27:08,2146,16217
1347,80106,2022-10-04 12:10:42,1530,77344
1348,41039,2022-10-04 11:40:42,1530,77344
1349,32261,2022-10-04 12:32:42,1530,60062
1350,63892,2022-10-04 11:58:42,1530,54710
1351,35163,2022-11-06 06:59:19,2284,90140
1352,11975,2022-11-06 07:13:19,2284,6156
1353,90005,2022-11-06 07:35:19,2284,6156
1354,6113,2022-11-06 07:00:19,2284,97762
1355,16633,2022-11-06 07:41:19,2284,97762
1356,45162,2022-11-06 06:37:19,2284,91333
1357,42439,2022-11-06 06:54:19,2284,91333
1358,347,2022-10-12 08:03:19,530,98496
1359,69819,2022-10-12 07:54:19,530,10936
1360,68877,2022-10-24 07:58:41,1699,99379
1361,65763,2022-10-24 07:37:41,1699,81560
1362,21378,2022-10-24 07:32:41,1699,81560
1363,25628,2022-10-24 07:39:41,1699,81560
1364,77583,2022-10-24 07:00:41,1699,1604
1365,95224,2022-10-24 06:51:41,1699,41233
1366,86569,2022-10-10 10:24:28,2899,57732
1367,13600,2022-10-10 10:29:28,2899,57732
1368,628,2022-10-10 09:25:28,2899,49127
1369,7259,2022-10-10 09:52:28,2899,49127
1370,16683,2022-10-10 09:53:28,2899,49127
1371,74388,2022-10-25 17:13:02,1565,55424
1372,42674,2022-10-25 16:26:02,1565,55424
1373,46455,2022-10-25 16:54:02,1565,55424
1374,66617,2022-10-25 17:18:02,1565,34743
1375,35322,2022-10-25 17:09:02,1565,34743
1376,51146,2022-10-25 16:48:02,1565,34743
1377,44192,2022-10-25 17:14:02,1565,35797
1378,95571,2022-10-25 16:44:02,1565,3410
1379,87096,2022-10-25 17:12:02,1565,3410
1380,49747,2022-10-25 17:21:02,1565,3410
1381,96031,2022-11-29 18:26:48,104,8686
1382,80929,2022-11-29 18:28:48,104,76120
1383,15167,2022-11-29 18:45:48,104,76120
1384,50324,2022-11-29 18:44:48,104,76120
1385,92597,2022-11-29 18:01:48,104,85903
1386,54420,2022-11-29 18:43:48,104,88490
1387,93916,2022-11-29 18:13:48,104,88490
1388,60322,2022-11-29 18:43:48,104,88490
1389,92030,2022-11-22 21:22:56,545,21570
1390,12461,2022-11-22 20:29:56,545,21570
1391,17990,2022-11-22 20:29:56,545,44985
1392,63490,2022-11-22 20:49:56,545,44985
1393,98586,2022-10-09 14:21:21,938,24226
1394,49862,2022-10-09 14:12:21,938,49480
1395,56809,2022-10-09 14:15:21,938,49480
1396,88620,2022-10-09 14:40:21,938,81410
1397,47975,2022-10-13 15:33:51,2224,75642
1398,37944,2022-10-13 15:00:51,2224,75642
1399,33411,2022-10-13 14:55:51,2224,50751
1400,73529,2022-10-13 14:34:51,2224,20968
1401,74207,2022-11-23 16:46:49,427,85411
1402,88424,2022-11-23 16:58:49,427,85411
1403,99355,2022-11-23 16:54:49,427,2581
1404,51649,2022-11-23 16:31:49,427,2581
1405,51578,2022-11-23 16:27:49,427,2581
1406,33662,2022-11-23 16:35:49,427,59880
1407,42651,2022-11-23 17:02:49,427,77127
1408,14597,2022-11-23 16:29:49,427,77127
1409,62672,2022-10-25 00:08:05,746,6235
1410,13656,2022-10-25 00:04:05,746,6776
1411,77800,2022-10-24 23:11:05,746,6776
1412,57321,2022-10-24 23:26:05,746,2682
1413,10667,2022-10-24 23:15:05,746,2682
1414,91128,2022-10-24 23:44:05,746,2682
1415,3963,2022-10-24 23:21:05,746,54074
1416,16612,2022-10-25 00:08:05,746,54074
1417,18587,2022-10-24 23:51:05,746,54074
1418,21985,2022-11-04 08:15:24,2074,2345
1419,26319,2022-11-04 07:18:24,2074,63253
1420,72130,2022-11-04 07:43:24,2074,63253
1421,78900,2022-10-04 12:42:54,137,89248
1422,69186,2022-10-04 11:54:54,137,89248
1423,17764,2022-10-04 13:04:54,137,55329
1424,6527,2022-10-04 12:59:54,137,55329
1425,78827,2022-10-04 12:29:54,137,55329
1426,41495,2022-11-18 10:29:26,1916,13539
1427,119,2022-11-18 10:52:26,1916,13539
1428,67131,2022-11-18 09:49:26,1916,23978
1429,26850,2022-10-30 12:00:23,198,45092
1430,61847,2022-10-30 11:57:23,198,45092
1431,68523,2022-10-30 11:08:23,198,65131
1432,13474,2022-10-30 10:48:23,198,65131
1433,41299,2022-10-30 10:30:23,198,65131
1434,67737,2022-10-31 22:59:19,2290,54807
1435,26051,2022-10-31 23:22:19,2290,54807
1436,89494,2022-10-31 23:28:19,2290,23184
1437,44743,2022-10-31 23:38:19,2290,23184
1438,47201,2022-11-01 00:21:19,2290,23184
1439,93545,2022-10-20 22:47:42,2189,82107
1440,43622,2022-10-20 21:56:42,2189,21873
1441,5922,2022-11-27 07:43:01,1069,26729
1442,48140,2022-11-27 08:09:01,1069,26729
1443,24694,2022-11-27 08:17:01,1069,26729
1444,95467,2022-11-27 07:11:01,1069,50235
1445,66375,2022-11-27 07:18:01,1069,7867
1446,82591,2022-11-27 07:06:01,1069,7867
1447,2031,2022-11-27 07:01:01,1069,7867
1448,49051,2022-11-28 14:40:59,1546,4220
1449,60139,2022-11-28 15:03:59,1546,65353
1450,81724,2022-11-28 15:17:59,1546,41996
1451,40379,2022-11-08 11:54:11,1208,57023
1452,14116,2022-11-08 11:52:11,1208,57023
1453,6656,2022-11-08 11:41:11,1208,57023
1454,76189,2022-11-08 12:04:11,1208,90182
1455,10589,2022-11-08 11:48:11,1208,95831
1456,20596,2022-11-08 10:52:11,1208,54831
1457,99176,2022-11-12 14:06:31,1487,48530
1458,76562,2022-11-12 14:31:31,1487,62129
1459,45254,2022-11-12 14:35:31,1487,62129
1460,90191,2022-11-12 14:10:31,1487,62129
1461,64809,2022-10-22 15:11:17,1707,18863
1462,70679,2022-10-22 15:02:17,1707,18863
1463,45396,2022-10-22 14:32:17,1707,37503
1464,49448,2022-10-22 14:22:17,1707,37503
1465,20818,2022-10-22 14:51:17,1707,84148
1466,97931,2022-10-22 14:18:17,1707,30984
1467,19961,2022-10-22 14:28:17,1707,30984
1468,74957,2022-10-22 14:43:17,1707,30984
1469,30073,2022-11-07 16:24:42,606,94061
1470,67825,2022-11-07 15:36:42,606,62270
1471,60008,2022-11-07 15:48:42,606,62270
1472,97293,2022-11-07 15:25:42,606,62270
1473,93236,2022-11-07 16:08:42,606,30407
1474,4971,2022-10-17 20:49:43,1924,29427
1475,77105,2022-10-17 21:07:43,1924,29427
1476,46495,2022-10-17 21:36:43,1924,29427
1477,5786,2022-10-17 21:04:43,1924,41459
1478,27459,2022-10-17 21:34:43,1924,41459
1479,39055,2022-10-17 21:16:43,1924,41459
1480,78738,2022-10-17 21:51:43,1924,3071
1481,55939,2022-10-17 22:02:43,1924,3071
1482,44661,2022-10-17 21:06:43,1924,3071
1483,54773,2022-10-17 20:57:43,1924,15323
1484,46287,2022-10-17 21:09:43,1924,15323
1485,16375,2022-11-21 12:57:49,1301,50672
1486,11405,2022-11-21 13:22:49,1301,50672
1487,49044,2022-11-21 13:26:49,1301,48982
1488,73977,2022-11-21 13:09:49,1301,48982
1489,48608,2022-11-21 13:09:49,1301,48982
1490,76299,2022-11-21 13:26:49,1301,64013
1491,35941,2022-11-10 18:31:07,1706,86795
1492,58590,2022-11-10 19:01:07,1706,67910
1493,79268,2022-11-10 18:18:07,1706,67910
1494,6332,2022-11-10 19:02:07,1706,67910
1495,31322,2022-11-21 14:53:19,2014,44774
1496,38257,2022-11-21 14:31:19,2014,44774
1497,55473,2022-11-21 15:53:19,2014,30658
1498,78856,2022-11-21 15:45:19,2014,30658
1499,38519,2022-11-21 14:34:19,2014,56911
1500,33708,2022-11-21 15:08:19,2014,56911
1501,9448,2022-10-31 14:27:28,2013,86620
1502,55983,2022-10-31 14:34:28,2013,86620
1503,10375,2022-10-31 14:37:28,2013,81088
1504,55140,2022-10-31 14:49:28,2013,81088
1505,49411,2022-10-31 15:35:28,2013,11715
1506,36330,2022-10-31 14:22:28,2013,22793
1507,40047,2022-10-31 14:03:28,2013,22793
1508,40,2022-10-31 14:11:28,2013,22793
1509,87728,2022-11-14 16:00:53,1683,17403
1510,5888,2022-11-14 15:28:53,1683,17403
1511,47001,2022-11-14 15:14:53,1683,17403
1512,61946,2022-11-14 15:59:53,1683,22403
1513,84537,2022-11-14 15:54:53,1683,22403
1514,42794,2022-11-14 15:34:53,1683,22403
1515,11133,2022-11-14 15:47:53,1683,35867
1516,49008,2022-11-14 15:45:53,1683,35867
1517,61561,2022-11-14 15:50:53,1683,35867
1518,26103,2022-11-14 16:04:53,1683,51081
1519,76917,2022-11-14 16:16:53,1683,51081
1520,22732,2022-10-07 07:54:06,774,45531
1521,16944,2022-10-07 07:36:06,774,45531
1522,67918,2022-10-07 06:48:06,774,44474
1523,26970,2022-10-07 06:30:06,774,44474
1524,48636,2022-10-07 07:01:06,774,44474
1525,14354,2022-10-07 07:21:06,774,94349
1526,8276,2022-10-07 07:37:06,774,94349
1527,68965,2022-10-07 07:40:06,774,94349
1528,85559,2022-10-07 07:37:06,774,99009
1529,80873,2022-10-07 07:52:06,774,99009
1530,27617,2022-11-25 21:16:47,665,13774
1531,32937,2022-11-25 21:23:47,665,65835
1532,20856,2022-11-25 21:12:47,665,65835
1533,13152,2022-11-25 21:24:47,665,65835
1534,22269,2022-10-22 10:20:06,2545,67707
1535,52191,2022-10-22 10:38:06,2545,67707
1536,9451,2022-10-22 09:48:06,2545,67707
1537,39462,2022-10-22 10:44:06,2545,245
1538,40950,2022-11-04 21:50:10,561,96723
1539,14779,2022-11-04 22:19:10,561,96723
1540,8262,2022-11-04 21:35:10,561,96723
1541,68869,2022-11-04 22:29:10,561,63609
1542,48226,2022-11-04 22:43:10,561,63609
1543,53275,2022-11-04 21:29:10,561,84905
1544,51194,2022-11-14 10:07:49,2757,85284
1545,71360,2022-11-14 10:37:49,2757,85284
1546,31379,2022-11-14 10:11:49,2757,66498
1547,78464,2022-11-29 16:51:11,1179,51779
1548,92112,2022-11-29 16:53:11,1179,51779
1549,32786,2022-11-29 16:33:11,1179,51779
1550,17154,2022-11-29 17:04:11,1179,85410
1551,8069,2022-11-29 16:46:11,1179,85410
1552,58424,2022-11-29 16:48:11,1179,85410
1553,97270,2022-11-29 17:26:11,1179,4092
